Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Groundnut,2016,Whole Year,Rajasthan,3122.13872632144,9055.652327572641,1688.9373521762427,203.73248052283492,176.2101485222056,2.9004644320344384
Sugarcane,2023,Summer,Rajasthan,2039.9725292426683,11370.128460733737,1040.1636328874638,684.0140487038507,122.82084915500464,5.573667438038909
Soybean,2014,Kharif,Punjab,9267.823187846361,28801.38453577911,985.05463285153,783.5635030205224,115.73202961666765,3.1076752277221553
Wheat,2023,Winter,Karnataka,1143.9415236378125,3370.6232447485722,1912.6297068673769,873.6761301292743,162.21468852048747,2.946499602558144
Soybean,2014,Summer,Rajasthan,612.83023081652,1689.5236152402456,562.4460780717519,760.8755257192095,116.87242863466373,2.756919502794706
Rice,2010,Whole Year,Tamil Nadu,8806.190432058835,40684.47565713283,1650.9322934629745,931.1368198199068,170.46299120620725,4.619985903214342
Rice,2018,Whole Year,Rajasthan,7039.002881351422,31572.135673259523,1224.640397471525,568.8309321106525,19.37042566373234,4.485313645332387
Cotton,2010,Whole Year,Rajasthan,4278.479517560387,17713.69225080515,1916.6937612658112,709.685746203995,104.07847219549959,4.140183955094776
Cotton,2014,Summer,Punjab,7548.2053327875265,34018.180363722444,1090.2061162450877,432.5950765795168,164.41138754177115,4.506790536812232
Maize,2019,Whole Year,Tamil Nadu,7440.255525238264,49333.50534288972,1562.0635055082826,109.35050436038127,171.18937791395157,6.630619765079894
Groundnut,2018,Summer,Uttar Pradesh,496.5995762797711,1696.5903925859848,604.9030465857722,781.0236599206064,168.47052170777977,3.4164153044507843
Sugarcane,2023,Whole Year,Maharashtra,6794.843439412216,62547.887721079875,1893.1586383758215,882.8745830840851,124.83245072619711,9.205199248342144
Soybean,2013,Kharif,Punjab,6444.636536781855,37449.183768207586,1016.8140001978888,256.5320293087543,198.8545550066193,5.810907031680009
Rice,2022,Kharif,Karnataka,9641.413450521404,51004.92066811431,1286.0068636764297,125.77667649876201,44.46339848307943,5.290191207945344
Cotton,2017,Rabi,Karnataka,9669.563840581659,21705.61957773868,707.7224131444507,248.05166095131727,43.14694008363159,2.244736157244607
Barley,2015,Whole Year,Madhya Pradesh,3840.2133294002347,12169.230694793649,1918.3368068303612,905.7603639153601,16.23630815965657,3.168894446990069
Barley,2020,Whole Year,Punjab,5939.434927693362,30421.92766921164,1509.4556058948401,365.9593504341968,197.97406348856828,5.1220239028742585
Sugarcane,2012,Summer,Gujarat,1499.4380113949496,10192.196089262057,580.9212152541684,310.33370336830455,76.12389643557745,6.797344079452878
Soybean,2013,Summer,Punjab,757.9196069756268,2562.454991208133,732.8101687689251,113.13084235889472,154.7902941123663,3.3809060586692756
Cotton,2011,Whole Year,Uttar Pradesh,4384.520735363134,17987.271649133952,1099.7509964639746,367.34963248905956,21.344959427341095,4.102448758893647
Cotton,2010,Rabi,Rajasthan,6929.831907266604,17107.154532203203,825.1565185764077,744.0751693200126,66.75074020269173,2.468624746043939
Rice,2022,Whole Year,Punjab,5720.835110747496,46785.76169929666,956.9383542744959,963.1803595385977,128.5309948650313,8.178134973931023
Rice,2023,Summer,Gujarat,4353.603529641419,17487.46584773704,1996.2367413142647,381.46710919387,109.70821825886036,4.016779600777607
Cotton,2017,Whole Year,West Bengal,8199.31421306845,34246.71420749611,1487.9730457247038,316.6167881896239,49.47216554221831,4.17677787648534
Wheat,2010,Summer,Gujarat,7964.8319746190955,39396.80973631055,1883.3264034716778,899.2621184163709,97.70265343051379,4.946345366964836
Cotton,2023,Whole Year,Karnataka,7346.226345269837,28562.695295131496,1153.6975622814934,867.2543657490057,30.668578455650742,3.8880772185195105
Sugarcane,2022,Winter,Uttar Pradesh,862.6192567222347,9671.776554089936,1565.4234267358518,395.34437812931776,113.11365972740573,11.212103693164213
Cotton,2020,Summer,Rajasthan,7985.049316166871,14470.42727390107,1189.535438241933,161.9246383813486,28.418874180463327,1.812190094380961
Maize,2010,Rabi,Gujarat,9202.27102834753,42830.362095009914,992.3368142825361,992.7904964200684,130.82773693630742,4.654325216359233
Groundnut,2013,Winter,Uttar Pradesh,688.4766740800729,2098.9053891338117,1278.7597197515843,712.6338587156063,39.51793983524024,3.0486223689979357
Maize,2019,Whole Year,West Bengal,4076.546749204497,22203.61378965372,1140.96656268123,933.9224473757208,113.94631953091216,5.446672184977779
Maize,2021,Summer,Tamil Nadu,9884.719348194218,35532.055290372075,1970.8109730210406,407.68702688751534,34.532929166411684,3.594644828926096
Wheat,2019,Winter,Tamil Nadu,6032.464698836008,17746.33722592681,1244.2496078246013,682.9168771746947,86.13498239759143,2.9418053999306535
Wheat,2015,Rabi,Tamil Nadu,5184.416281061882,24507.17585310958,1716.6696993481933,707.0475071859515,76.84799350942723,4.727084887575805
Barley,2018,Summer,West Bengal,1856.716859940561,9013.977705897703,1500.2292024437727,885.6149207850272,153.71803296827366,4.854793910896175
Cotton,2010,Winter,Rajasthan,5698.314205008282,11768.280486641299,1219.4408558261339,993.7522334044037,131.82071247670967,2.065221408166311
Maize,2016,Winter,Maharashtra,4446.528278647585,9969.62027396674,1211.2251086995043,197.79956067158798,188.04687587656818,2.2421133183479967
Wheat,2019,Winter,Maharashtra,1361.686250144218,3808.660906213163,1012.8351755930564,668.0051608873883,185.1630238708542,2.7970179663705808
Rice,2020,Kharif,Uttar Pradesh,4696.893260918539,33358.51305925732,660.4727114480842,402.79595352632754,147.74924542665894,7.102250616769099
Cotton,2014,Whole Year,Tamil Nadu,1727.5531212350786,5676.388901348159,1642.203993405975,830.4925843541097,156.41129071206043,3.2857970221430537
Sugarcane,2021,Summer,Karnataka,7333.569855087961,63918.11209786936,1877.1421898008084,778.7331862717981,128.73335914964605,8.715825083949202
Groundnut,2017,Summer,Rajasthan,9739.118824821868,17719.347982971944,826.9322819901765,903.2666718015224,141.4160138414967,1.8193995064328665
Soybean,2023,Summer,Maharashtra,4748.812779414392,21508.464218586254,1888.5102408937962,409.3325895524348,127.27225004035141,4.52922977124371
Cotton,2016,Winter,Punjab,6360.446485954667,17336.0188157109,848.4563270874173,266.07730974198853,69.23535594726434,2.7255977790227193
Soybean,2013,Whole Year,Madhya Pradesh,4366.657695191739,17501.432606705843,1295.1186529756628,119.62150943604769,76.63102068222715,4.0079699001772475
Maize,2013,Rabi,Andhra Pradesh,1470.693151204353,3514.140176553999,1015.4329941907067,329.95601534639,119.1994273142282,2.3894448503253476
Groundnut,2015,Summer,West Bengal,9708.497336107437,26791.970087537164,671.7631788683873,430.4543857797079,146.8336162050151,2.7596412874208234
Soybean,2015,Whole Year,West Bengal,1382.828774432389,5276.765119288559,579.257562433321,951.4602873531928,87.16261873349748,3.8159208261012045
Maize,2018,Whole Year,Maharashtra,1205.1054042840526,5186.357215149867,1048.019798216341,542.2353704625275,37.10688215708337,4.3036544328096
Rice,2021,Kharif,West Bengal,4645.812122545875,26641.45770823393,571.0157968241599,600.7955536979106,97.28926198699527,5.734510351579733
Soybean,2014,Summer,Tamil Nadu,6622.983931092628,22236.760139558344,656.309656306777,892.1158858433033,193.0056859016606,3.3575138292521616
Groundnut,2017,Winter,Andhra Pradesh,3613.740382631623,8694.007897837211,713.4463681969763,896.5625623877268,50.6765049043011,2.4058197261824326
Barley,2014,Whole Year,Karnataka,2005.91851974934,5163.892961665026,502.8735592684986,575.1242439068818,133.32312652255087,2.574328374170605
Cotton,2011,Whole Year,Punjab,8207.737343472014,26773.326415075928,729.8783237654802,202.33314885999857,196.68294165109614,3.261961889700329
Maize,2015,Rabi,Uttar Pradesh,3694.7228740345568,20506.779221260043,1365.918020567562,343.4645482131067,81.48516669751963,5.550288863442439
Cotton,2018,Kharif,Andhra Pradesh,2023.7776365006812,9037.392995301165,1729.2846831439047,511.19938000550997,178.6978856799045,4.465605722834127
Groundnut,2022,Whole Year,Karnataka,3714.3402873180144,7934.374445538181,790.1449391121048,776.0525456600978,174.16165626344406,2.1361463494954296
Wheat,2012,Whole Year,West Bengal,2224.0866556636306,6388.49315568476,621.3089057712505,740.513573496201,74.41854221478869,2.872411980628758
Maize,2010,Winter,Maharashtra,5242.532604342171,19126.056174613932,1594.2712976538082,678.4374117697888,28.71829177199705,3.648247444140379
Soybean,2010,Winter,Gujarat,6716.064922763222,13838.540487380817,512.2440671858241,892.22100382211,43.92243936768916,2.0605132092271616
Maize,2022,Rabi,Uttar Pradesh,8015.618034271941,51204.607898820206,1601.2431530545718,822.3817674764128,79.49234383927654,6.388104782424444
Cotton,2012,Rabi,Rajasthan,2352.8641001666724,6376.667949865265,696.6758538003219,983.9028167268673,192.23551869960187,2.7101726569815714
Rice,2019,Rabi,Madhya Pradesh,1752.8446564740107,10257.299005614086,842.4275931791052,900.24266883984,62.14552755913844,5.851801508895532
Maize,2014,Winter,Maharashtra,294.07386686267955,1092.6298342451994,680.1048663320444,276.09078505908565,186.10430172616148,3.7154944976984736
Soybean,2012,Winter,West Bengal,2358.068906637702,7503.891371440768,871.0072355770917,151.85490896835606,44.45929026725175,3.182218869990672
Wheat,2018,Kharif,Maharashtra,336.66298972818277,1277.6591482039476,1697.2639076926923,473.05984963989096,194.26436088132832,3.7950686211024047
Barley,2017,Summer,Tamil Nadu,3520.1946165216873,10475.371529251783,698.8161576876137,655.7540058111512,65.78486172561946,2.9757932928158732
Sugarcane,2012,Summer,West Bengal,1542.3615794173625,23230.421831279233,1991.248448440301,678.7931497255353,130.28753005382907,15.061592651999723
Rice,2018,Kharif,Maharashtra,5840.966422455064,26698.204805912468,990.6466641466878,340.76148536652283,23.24133264940127,4.570854011978848
Barley,2022,Summer,Andhra Pradesh,3898.8949189636037,11059.875442980841,1882.9521882624933,873.8928680038033,66.93619252558982,2.836669280104824
Wheat,2015,Winter,Andhra Pradesh,1026.4948766005195,3360.958014864439,785.0496197533199,396.32181728088426,50.034977211892944,3.274208270766091
Maize,2022,Summer,Punjab,4058.6779840622817,17657.9104371928,781.8462799166026,927.2031457448292,10.649167049939525,4.350655683089992
Cotton,2016,Winter,Punjab,2172.546348081731,4740.276799769933,1348.0035245646106,524.4412611728993,39.7862596662916,2.1818990439285226
Groundnut,2013,Kharif,Uttar Pradesh,6833.755778267045,12966.19226994745,575.9001273570169,109.35159943765242,122.68969346906627,1.8973742537277964
Cotton,2013,Rabi,Maharashtra,3707.918823230325,8693.46266480705,1701.5043464533892,245.83718007527156,84.08483290888519,2.344566609803323
Barley,2021,Kharif,Punjab,1555.5970912299463,8649.54612859177,1159.4228760020808,192.08733098949787,147.28848646057264,5.5602740435525835
Soybean,2022,Summer,Tamil Nadu,3561.0571508024373,6479.086415602965,1548.7947100292818,139.62321622027687,137.50417405833136,1.8194278106834056
Cotton,2011,Winter,Karnataka,2321.345505908836,4656.8586666578985,761.9483052440291,742.6155797296084,161.86690671150456,2.00610320816275
Rice,2014,Summer,Punjab,7978.212116220023,45727.14728048157,1463.5360261792857,273.084285754362,174.73475437619953,5.7315030754216805
Cotton,2017,Summer,Maharashtra,9835.338847612958,37430.31076924645,1391.1059815275403,854.7578149658375,165.76684559349573,3.805696107595805
Soybean,2016,Rabi,Andhra Pradesh,352.3647513946977,1092.975936589484,1633.4918778769156,338.021945932987,95.1315595464931,3.1018310777776934
Sugarcane,2016,Summer,Madhya Pradesh,6931.199359421291,71114.03205834501,946.1019389764558,129.09439584175732,68.65826876944647,10.259989414628892
Maize,2015,Rabi,Gujarat,2713.182552872517,10105.699407388976,1899.7483624572637,838.6078095777062,105.43746796400963,3.724666221478466
Groundnut,2012,Winter,Rajasthan,757.4455743060151,1372.8358690143548,1941.9516040935978,519.5312654778884,111.67441626122798,1.8124548028050345
Barley,2014,Winter,Punjab,242.0779648944058,834.6390731766683,1802.1854168320322,639.5548962420945,69.50315821895892,3.4478110122114467
Maize,2022,Rabi,Rajasthan,8821.995725203029,32561.702787109745,1358.0506492408126,402.60455977740685,112.60124357655597,3.6909678718258925
Cotton,2010,Kharif,Gujarat,3600.7043705702154,12439.441687034901,1130.432405992026,141.43635654007764,30.09813391128,3.4547245224314165
Wheat,2016,Winter,Uttar Pradesh,9945.98453169698,20847.4648745371,586.9886278549322,433.15938024771214,53.89794105290472,2.0960684996138954
Maize,2018,Kharif,Andhra Pradesh,4479.5339595391015,17948.83888035495,1920.8417021914845,566.457733264215,151.74913650920556,4.006854070641246
Sugarcane,2010,Winter,Andhra Pradesh,1957.2177425366065,13166.16969867996,1927.6720155475502,110.51794318295669,44.738123381510604,6.726982600114923
Cotton,2022,Winter,Gujarat,7793.7213283732035,20863.362028508956,528.0326824695258,616.8610289834369,36.41719116624603,2.676944831547345
Groundnut,2011,Whole Year,Maharashtra,9272.272942036256,32128.227743440057,1035.3313199610802,903.7379391032556,64.59520635094506,3.464978645935381
Soybean,2012,Summer,Rajasthan,8174.648204677361,26528.876651652132,1820.0545523873927,296.0564701780237,80.49933218463808,3.2452621797807604
Sugarcane,2012,Summer,Rajasthan,7477.472416872524,54957.35553027624,621.2780495594275,934.0922450335589,72.42425004516093,7.349723605301151
Cotton,2017,Kharif,Gujarat,3413.5269757397677,9741.344360063027,794.849565065311,187.8476669412274,81.1750231242369,2.8537475840371576
Sugarcane,2016,Summer,Rajasthan,738.4546025609227,4694.753184908119,1968.0159752293862,842.8927152005394,36.58334515054558,6.357537983549639
Maize,2015,Kharif,Maharashtra,2092.863550744889,7515.710073351257,1770.9332181805228,856.2919224719415,41.42508001511452,3.591113271897863
Groundnut,2019,Winter,Andhra Pradesh,4523.421517049271,10108.39208192824,1868.0952411256455,331.983876608325,54.808646123539155,2.2346783389141613
Soybean,2019,Whole Year,Uttar Pradesh,9566.3787131426,58847.86156528748,713.2316279829759,962.0590671176207,86.37848331612935,6.151529573509398
Cotton,2020,Whole Year,Tamil Nadu,7256.256378786006,30777.865941781147,816.9739384502675,474.9388531405999,73.82082930750295,4.241562637141878
Rice,2013,Winter,Andhra Pradesh,8300.00214716565,35510.15226234788,1408.1248765276237,227.13047871903444,160.3536369710558,4.278330491092002
Barley,2018,Rabi,Karnataka,2845.2095793741123,6877.442922037791,1252.6073315040487,632.54300574445,109.84840351998443,2.417200817786747
Soybean,2010,Rabi,Karnataka,6869.847971789682,18635.274463750833,947.7550858205734,996.9532336407397,119.38319513876574,2.7126181744158906
Rice,2020,Summer,Andhra Pradesh,8638.137619442165,37879.55489850622,1825.7694496058696,909.362394063365,116.51265753674102,4.385152977101146
Sugarcane,2011,Kharif,Maharashtra,4846.173997476187,56715.849000654016,1852.0829233033596,350.7425435035922,85.76726112683635,11.703221764259963
Wheat,2023,Whole Year,Tamil Nadu,4355.929416284511,16198.525922466239,937.5260152199168,619.287939440538,196.29182676942239,3.7187301203523955
Soybean,2013,Summer,Uttar Pradesh,7222.104682974609,27152.34322247542,733.6297108879097,203.83089370913495,17.092467657643923,3.759616401917347
Sugarcane,2012,Winter,Rajasthan,5643.125693822988,45596.09110181032,723.6386311554702,515.6603239033805,51.00917784085774,8.07993540737896
Rice,2010,Whole Year,Karnataka,9932.393723621035,32073.271573763566,1226.6377930879084,570.7630609220633,64.08439274446391,3.2291582941871813
Maize,2014,Kharif,Karnataka,4308.51772721276,12880.253891874723,699.3777431020294,383.75046849801566,177.44663266758687,2.989486108069732
Maize,2016,Kharif,Karnataka,1841.8384455173673,5039.115768600062,1210.010333142838,535.7683746433052,184.5851358027894,2.7359162693471677
Wheat,2011,Rabi,West Bengal,4772.157022584497,17689.317655274554,1192.9011092897863,927.9446123630562,170.75972576473526,3.70677611226095
Barley,2014,Summer,Maharashtra,2428.5294316675404,11245.249579551715,1826.1653198084857,550.1238734617576,89.22068640400093,4.630476959807816
Soybean,2015,Winter,Andhra Pradesh,5656.41282586556,17892.699865832383,944.3156597000556,847.8912795108376,183.7785390506336,3.1632591921178226
Soybean,2020,Whole Year,Tamil Nadu,1345.3902251356637,2824.5671766282153,1340.9786879614662,385.65138624709044,28.716538282159828,2.099440834233352
Soybean,2016,Kharif,Andhra Pradesh,9504.765108136942,37610.622392584984,1615.2497964261447,974.2638001352335,133.96259305363793,3.957028076410523
Barley,2010,Whole Year,West Bengal,8612.246527247593,35512.265419798336,1393.8721925748596,184.11691010066693,188.07251774048967,4.123461318419525
Sugarcane,2016,Winter,Karnataka,1640.097431377817,14296.405186827214,1931.1017674702055,627.0279821577903,153.43096961369926,8.716802376074119
Groundnut,2013,Whole Year,Gujarat,1806.689935195396,5694.226650945306,1403.4162207496552,810.8990156501224,62.79476203442489,3.1517453770115056
